fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,download_status,failure_reason,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,total_words,ai_keyword_count,ai_keyword_per_10k_words,sample_role,has_10k_text,audit_category,analysis_treatment,sec_sic_code,sec_sic_description,naics_code,naics_description,naics_sector_code,naics_sector_name,naics_source,industry_enrichment_status,industry_enrichment_reason,final_dataset_role,has_10k_text_final,has_ai_window_k5,is_primary_text_sample,is_k5_topic_sample,ai_window_count,topic_0_count,topic_0_share,topic_1_count,topic_1_share,topic_2_count,topic_2_share,topic_3_count,topic_3_share,topic_4_count,topic_4_share,AI_Privacy_Data_Law_Topic_Count,AI_Privacy_Data_Law_Topic_Share,AI_Business_Product_Topic_Count,AI_Business_Product_Topic_Share,AI_Cybersecurity_Risk_Topic_Count,AI_Cybersecurity_Risk_Topic_Share,AI_Infrastructure_Topic_Count,AI_Infrastructure_Topic_Share,AI_AIUse_LegalRisk_Topic_Count,AI_AIUse_LegalRisk_Topic_Share,AI_NegativeSensitive_Topic_Count,AI_NegativeSensitive_Topic_Share,AI_Negative_Orientation,k,k5_topic_0_label,k5_topic_1_label,k5_topic_2_label,k5_topic_3_label,k5_topic_4_label,AI_Dominant_Topic_ID,AI_Dominant_Topic_Label
30,Marathon Petroleum,MPC,1510295,0001510295,2024,success,,10-K,2025-02-27,2024-12-31,0001510295-25-000012,mpc-20241231.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029525000012/,https://www.sec.gov/Archives/edgar/data/1510295/000151029525000012/mpc-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/MPC/2024_MPC_10k.html,data/processed/sec_10k_text/top100/chunk_02/MPC/2024_MPC_10k.txt,74306,3,0.403736,primary_text_sample,TRUE,,,2911,Petroleum Refining,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,5,0,0.0,0,0.0,1,0.2,0,0.0,4,0.8,0,0.0,0,0.0,1,0.2,0,0.0,4,0.8,5,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
30,Marathon Petroleum,MPC,1510295,0001510295,2025,success,,10-K,2026-02-26,2025-12-31,0001510295-26-000009,mpc-20251231.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029526000009/,https://www.sec.gov/Archives/edgar/data/1510295/000151029526000009/mpc-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/MPC/2025_MPC_10k.html,data/processed/sec_10k_text/top100/chunk_02/MPC/2025_MPC_10k.txt,75231,3,0.398772,primary_text_sample,TRUE,,,2911,Petroleum Refining,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,5,0,0.0,0,0.0,1,0.2,0,0.0,4,0.8,0,0.0,0,0.0,1,0.2,0,0.0,4,0.8,5,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
33,Freddie Mac,FMCC,1026214,0001026214,2023,success,,10-K,2024-02-14,2023-12-31,0001026214-24-000025,fmcc-20231231.htm,https://www.sec.gov/Archives/edgar/data/1026214/000102621424000025/,https://www.sec.gov/Archives/edgar/data/1026214/000102621424000025/fmcc-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/FMCC/2023_FMCC_10k.html,data/processed/sec_10k_text/top100/chunk_02/FMCC/2023_FMCC_10k.txt,149738,3,0.20035,primary_text_sample,TRUE,,,6111,Federal & Federally-Sponsored Credit Agencies,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,15,2,0.133333,2,0.133333,2,0.133333,0,0.0,9,0.6,2,0.133333,2,0.133333,2,0.133333,0,0.0,9,0.6,13,0.866666,0.866667,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
33,Freddie Mac,FMCC,1026214,0001026214,2024,success,,10-K,2025-02-13,2024-12-31,0001026214-25-000040,fmcc-20241231.htm,https://www.sec.gov/Archives/edgar/data/1026214/000102621425000040/,https://www.sec.gov/Archives/edgar/data/1026214/000102621425000040/fmcc-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/FMCC/2024_FMCC_10k.html,data/processed/sec_10k_text/top100/chunk_02/FMCC/2024_FMCC_10k.txt,148862,22,1.477879,primary_text_sample,TRUE,,,6111,Federal & Federally-Sponsored Credit Agencies,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,18,3,0.166667,2,0.111111,2,0.111111,0,0.0,11,0.611111,3,0.166667,2,0.111111,2,0.111111,0,0.0,11,0.611111,16,0.888889,0.888889,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
33,Freddie Mac,FMCC,1026214,0001026214,2025,success,,10-K,2026-02-12,2025-12-31,0001026214-26-000021,fmcc-20251231.htm,https://www.sec.gov/Archives/edgar/data/1026214/000102621426000021/,https://www.sec.gov/Archives/edgar/data/1026214/000102621426000021/fmcc-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/FMCC/2025_FMCC_10k.html,data/processed/sec_10k_text/top100/chunk_02/FMCC/2025_FMCC_10k.txt,142249,3,0.210898,primary_text_sample,TRUE,,,6111,Federal & Federally-Sponsored Credit Agencies,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,19,2,0.105263,3,0.157895,2,0.105263,1,0.052632,11,0.578947,2,0.105263,3,0.157895,2,0.105263,1,0.052632,11,0.578947,15,0.789473,0.736842,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
34,Humana,HUM,49071,0000049071,2024,success,,10-K,2025-02-20,2024-12-31,0000049071-25-000007,hum-20241231.htm,https://www.sec.gov/Archives/edgar/data/49071/000004907125000007/,https://www.sec.gov/Archives/edgar/data/49071/000004907125000007/hum-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/HUM/2024_HUM_10k.html,data/processed/sec_10k_text/top100/chunk_02/HUM/2024_HUM_10k.txt,63163,4,0.633282,primary_text_sample,TRUE,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,3,0,0.0,0,0.0,1,0.333333,0,0.0,2,0.666667,0,0.0,0,0.0,1,0.333333,0,0.0,2,0.666667,3,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
34,Humana,HUM,49071,0000049071,2025,success,,10-K,2026-02-19,2025-12-31,0000049071-26-000009,hum-20251231.htm,https://www.sec.gov/Archives/edgar/data/49071/000004907126000009/,https://www.sec.gov/Archives/edgar/data/49071/000004907126000009/hum-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/HUM/2025_HUM_10k.html,data/processed/sec_10k_text/top100/chunk_02/HUM/2025_HUM_10k.txt,62683,4,0.638132,primary_text_sample,TRUE,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,6,2,0.333333,0,0.0,1,0.166667,0,0.0,3,0.5,2,0.333333,0,0.0,1,0.166667,0,0.0,3,0.5,6,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
35,AT&T,T,732717,0000732717,2023,success,,10-K,2024-02-23,2023-12-31,0000732717-24-000009,t-20231231.htm,https://www.sec.gov/Archives/edgar/data/732717/000073271724000009/,https://www.sec.gov/Archives/edgar/data/732717/000073271724000009/t-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/T/2023_T_10k.html,data/processed/sec_10k_text/top100/chunk_02/T/2023_T_10k.txt,56905,5,0.878657,primary_text_sample,TRUE,,,4813,Telephone Communications (No Radiotelephone),,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,5,0,0.0,2,0.4,1,0.2,0,0.0,2,0.4,0,0.0,2,0.4,1,0.2,0,0.0,2,0.4,3,0.6,0.6,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
35,AT&T,T,732717,0000732717,2024,success,,10-K,2025-02-12,2024-12-31,0000732717-25-000013,t-20241231.htm,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/t-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/T/2024_T_10k.html,data/processed/sec_10k_text/top100/chunk_02/T/2024_T_10k.txt,53722,7,1.303004,primary_text_sample,TRUE,,,4813,Telephone Communications (No Radiotelephone),,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,7,0,0.0,2,0.285714,1,0.142857,2,0.285714,2,0.285714,0,0.0,2,0.285714,1,0.142857,2,0.285714,2,0.285714,3,0.428571,0.142857,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
35,AT&T,T,732717,0000732717,2025,success,,10-K,2026-02-09,2025-12-31,0000732717-26-000120,t-20251231.htm,https://www.sec.gov/Archives/edgar/data/732717/000073271726000120/,https://www.sec.gov/Archives/edgar/data/732717/000073271726000120/t-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/T/2025_T_10k.html,data/processed/sec_10k_text/top100/chunk_02/T/2025_T_10k.txt,52516,5,0.952091,primary_text_sample,TRUE,,,4813,Telephone Communications (No Radiotelephone),,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,14,1,0.071429,4,0.285714,1,0.071429,4,0.285714,4,0.285714,1,0.071429,4,0.285714,1,0.071429,4,0.285714,4,0.285714,6,0.428572,0.142857,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
36,Goldman Sachs Group,GS,886982,0000886982,2023,success,,10-K,2024-02-23,2023-12-31,0000886982-24-000006,gs-20231231.htm,https://www.sec.gov/Archives/edgar/data/886982/000088698224000006/,https://www.sec.gov/Archives/edgar/data/886982/000088698224000006/gs-20231231.htm,data/raw/sec_10k_html/major_missing/GS/2023_GS_10k.html,data/processed/sec_10k_text/major_missing/GS/2023_GS_10k.txt,162710,7,0.430213,primary_text_sample,TRUE,,,6211,"Security Brokers, Dealers & Flotation Companies",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,19,3,0.157895,1,0.052632,6,0.315789,0,0.0,9,0.473684,3,0.157895,1,0.052632,6,0.315789,0,0.0,9,0.473684,18,0.947368,0.947368,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
36,Goldman Sachs Group,GS,886982,0000886982,2024,success,,10-K,2025-02-27,2024-12-31,0000886982-25-000005,gs-20241231.htm,https://www.sec.gov/Archives/edgar/data/886982/000088698225000005/,https://www.sec.gov/Archives/edgar/data/886982/000088698225000005/gs-20241231.htm,data/raw/sec_10k_html/major_missing/GS/2024_GS_10k.html,data/processed/sec_10k_text/major_missing/GS/2024_GS_10k.txt,161723,11,0.680175,primary_text_sample,TRUE,,,6211,"Security Brokers, Dealers & Flotation Companies",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,32,9,0.28125,5,0.15625,5,0.15625,0,0.0,13,0.40625,9,0.28125,5,0.15625,5,0.15625,0,0.0,13,0.40625,27,0.84375,0.84375,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
36,Goldman Sachs Group,GS,886982,0000886982,2025,success,,10-K,2026-02-25,2025-12-31,0000886982-26-000091,gs-20251231.htm,https://www.sec.gov/Archives/edgar/data/886982/000088698226000091/,https://www.sec.gov/Archives/edgar/data/886982/000088698226000091/gs-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/GS/2025_GS_10k.html,data/processed/sec_10k_text/top100/chunk_02/GS/2025_GS_10k.txt,158738,11,0.692966,primary_text_sample,TRUE,,,6211,"Security Brokers, Dealers & Flotation Companies",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,38,7,0.184211,9,0.236842,4,0.105263,0,0.0,18,0.473684,7,0.184211,9,0.236842,4,0.105263,0,0.0,18,0.473684,29,0.763158,0.763158,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
37,Comcast,CMCSA,1166691,0001166691,2023,success,,10-K,2024-01-31,2023-12-31,0001166691-24-000011,cmcsa-20231231.htm,https://www.sec.gov/Archives/edgar/data/1166691/000116669124000011/,https://www.sec.gov/Archives/edgar/data/1166691/000116669124000011/cmcsa-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/CMCSA/2023_CMCSA_10k.html,data/processed/sec_10k_text/top100/chunk_02/CMCSA/2023_CMCSA_10k.txt,56981,3,0.526491,primary_text_sample,TRUE,,,4841,Cable & Other Pay Television Services,,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,5,0,0.0,2,0.4,1,0.2,1,0.2,1,0.2,0,0.0,2,0.4,1,0.2,1,0.2,1,0.2,2,0.4,0.2,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
37,Comcast,CMCSA,1166691,0001166691,2024,success,,10-K,2025-01-31,2024-12-31,0001166691-25-000011,cmcsa-20241231.htm,https://www.sec.gov/Archives/edgar/data/1166691/000116669125000011/,https://www.sec.gov/Archives/edgar/data/1166691/000116669125000011/cmcsa-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/CMCSA/2024_CMCSA_10k.html,data/processed/sec_10k_text/top100/chunk_02/CMCSA/2024_CMCSA_10k.txt,54632,3,0.549129,primary_text_sample,TRUE,,,4841,Cable & Other Pay Television Services,,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,8,1,0.125,3,0.375,1,0.125,1,0.125,2,0.25,1,0.125,3,0.375,1,0.125,1,0.125,2,0.25,4,0.5,0.375,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
37,Comcast,CMCSA,1166691,0001166691,2025,success,,10-K,2026-02-03,2025-12-31,0001628280-26-004994,cmcsa-20251231.htm,https://www.sec.gov/Archives/edgar/data/1166691/000162828026004994/,https://www.sec.gov/Archives/edgar/data/1166691/000162828026004994/cmcsa-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/CMCSA/2025_CMCSA_10k.html,data/processed/sec_10k_text/top100/chunk_02/CMCSA/2025_CMCSA_10k.txt,56482,4,0.70819,primary_text_sample,TRUE,,,4841,Cable & Other Pay Television Services,,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,10,3,0.3,3,0.3,1,0.1,1,0.1,2,0.2,3,0.3,3,0.3,1,0.1,1,0.1,2,0.2,6,0.6,0.5,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0,privacy_data_law_protection
38,Wells Fargo,WFC,72971,0000072971,2025,success,,10-K,2026-02-24,2025-12-31,0000072971-26-000133,wfc-20251231_d2.htm,https://www.sec.gov/Archives/edgar/data/72971/000007297126000133/,https://www.sec.gov/Archives/edgar/data/72971/000007297126000133/wfc-20251231_d2.htm,data/raw/sec_10k_html/top100/chunk_02/WFC/2025_WFC_10k.html,data/processed/sec_10k_text/top100/chunk_02/WFC/2025_WFC_10k.txt,12916,1,0.774234,primary_text_sample,TRUE,,,6021,National Commercial Banks,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,1,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
39,Morgan Stanley,MS,895421,0000895421,2023,success,,10-K,2024-02-22,2023-12-31,0000895421-24-000300,ms-20231231.htm,https://www.sec.gov/Archives/edgar/data/895421/000089542124000300/,https://www.sec.gov/Archives/edgar/data/895421/000089542124000300/ms-20231231.htm,data/raw/sec_10k_html/major_missing/MS/2023_MS_10k.html,data/processed/sec_10k_text/major_missing/MS/2023_MS_10k.txt,110697,5,0.451683,primary_text_sample,TRUE,,,6211,"Security Brokers, Dealers & Flotation Companies",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,5,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,3,0.6,0.6,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,2,cybersecurity_attacks_security_threats
39,Morgan Stanley,MS,895421,0000895421,2024,success,,10-K,2025-02-21,2024-12-31,0000895421-25-000304,ms-20241231.htm,https://www.sec.gov/Archives/edgar/data/895421/000089542125000304/,https://www.sec.gov/Archives/edgar/data/895421/000089542125000304/ms-20241231.htm,data/raw/sec_10k_html/major_missing/MS/2024_MS_10k.html,data/processed/sec_10k_text/major_missing/MS/2024_MS_10k.txt,110706,5,0.451647,primary_text_sample,TRUE,,,6211,"Security Brokers, Dealers & Flotation Companies",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,5,1,0.2,2,0.4,2,0.4,0,0.0,0,0.0,1,0.2,2,0.4,2,0.4,0,0.0,0,0.0,3,0.6,0.6,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
39,Morgan Stanley,MS,895421,0000895421,2025,success,,10-K,2026-02-19,2025-12-31,0000895421-26-000086,ms-20251231.htm,https://www.sec.gov/Archives/edgar/data/895421/000089542126000086/,https://www.sec.gov/Archives/edgar/data/895421/000089542126000086/ms-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/MS/2025_MS_10k.html,data/processed/sec_10k_text/top100/chunk_02/MS/2025_MS_10k.txt,110617,11,0.994422,primary_text_sample,TRUE,,,6211,"Security Brokers, Dealers & Flotation Companies",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,11,3,0.272727,4,0.363636,4,0.363636,0,0.0,0,0.0,3,0.272727,4,0.363636,4,0.363636,0,0.0,0,0.0,7,0.636363,0.636364,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
40,Valero Energy,VLO,1035002,0001035002,2023,success,,10-K,2024-02-22,2023-12-31,0001035002-24-000007,vlo-20231231.htm,https://www.sec.gov/Archives/edgar/data/1035002/000103500224000007/,https://www.sec.gov/Archives/edgar/data/1035002/000103500224000007/vlo-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/VLO/2023_VLO_10k.html,data/processed/sec_10k_text/top100/chunk_02/VLO/2023_VLO_10k.txt,58291,1,0.171553,primary_text_sample,TRUE,,,2911,Petroleum Refining,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,1,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
40,Valero Energy,VLO,1035002,0001035002,2024,success,,10-K,2025-02-26,2024-12-31,0001035002-25-000005,vlo-20241231.htm,https://www.sec.gov/Archives/edgar/data/1035002/000103500225000005/,https://www.sec.gov/Archives/edgar/data/1035002/000103500225000005/vlo-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/VLO/2024_VLO_10k.html,data/processed/sec_10k_text/top100/chunk_02/VLO/2024_VLO_10k.txt,57546,2,0.347548,primary_text_sample,TRUE,,,2911,Petroleum Refining,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,3,0,0.0,1,0.333333,2,0.666667,0,0.0,0,0.0,0,0.0,1,0.333333,2,0.666667,0,0.0,0,0.0,2,0.666667,0.666667,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,2,cybersecurity_attacks_security_threats
40,Valero Energy,VLO,1035002,0001035002,2025,success,,10-K,2026-02-25,2025-12-31,0001628280-26-011499,vlo-20251231.htm,https://www.sec.gov/Archives/edgar/data/1035002/000162828026011499/,https://www.sec.gov/Archives/edgar/data/1035002/000162828026011499/vlo-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/VLO/2025_VLO_10k.html,data/processed/sec_10k_text/top100/chunk_02/VLO/2025_VLO_10k.txt,59083,2,0.338507,primary_text_sample,TRUE,,,2911,Petroleum Refining,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,6,1,0.166667,1,0.166667,4,0.666667,0,0.0,0,0.0,1,0.166667,1,0.166667,4,0.666667,0,0.0,0,0.0,5,0.833334,0.833333,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,2,cybersecurity_attacks_security_threats
41,Dell Technologies,DELL,1571996,0001571996,2023,success,,10-K,2023-03-30,2023-02-03,0001571996-23-000007,dell-20230203.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199623000007/,https://www.sec.gov/Archives/edgar/data/1571996/000157199623000007/dell-20230203.htm,data/raw/sec_10k_html/top100/chunk_02/DELL/2023_DELL_10k.html,data/processed/sec_10k_text/top100/chunk_02/DELL/2023_DELL_10k.txt,77299,16,2.069884,primary_text_sample,TRUE,,,3571,Electronic Computers,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,11,0,0.0,2,0.181818,0,0.0,8,0.727273,1,0.090909,0,0.0,2,0.181818,0,0.0,8,0.727273,1,0.090909,1,0.090909,-0.636364,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
41,Dell Technologies,DELL,1571996,0001571996,2024,success,,10-K,2024-03-25,2024-02-02,0001571996-24-000036,dell-20240202.htm,https://www.sec.gov/Archives/edgar/data/1571996/000157199624000036/,https://www.sec.gov/Archives/edgar/data/1571996/000157199624000036/dell-20240202.htm,data/raw/sec_10k_html/top100/chunk_02/DELL/2024_DELL_10k.html,data/processed/sec_10k_text/top100/chunk_02/DELL/2024_DELL_10k.txt,75146,10,1.330743,primary_text_sample,TRUE,,,3571,Electronic Computers,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,26,0,0.0,9,0.346154,0,0.0,12,0.461538,5,0.192308,0,0.0,9,0.346154,0,0.0,12,0.461538,5,0.192308,5,0.192308,-0.269231,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
